StoreID,FiscalYearID,CalendarID,flags,is_at_risk,predicted_sales,risk_label,risk_probability
100012,2024,6,sales_decline,True,283932.6809555008,1,0.9997108551559716
100012,2024,7,,False,300274.34736299975,0,6.26331173050289e-05
100012,2024,8,,False,304831.5515130006,0,4.233529903041059e-05
100012,2024,9,,False,300588.7930880004,0,6.015475848441365e-05
100012,2024,10,,False,335283.03458300093,0,4.442419531179027e-05
100012,2024,11,sales_decline,True,277605.46839649975,1,0.9996303843047715
100012,2024,12,,False,299458.94349800015,0,6.280002171255264e-05
100013,2024,1,,False,342860.59059000015,0,6.435245911816379e-05
100013,2024,2,,False,341806.5032695008,0,1.6916639563954377e-05
100013,2024,3,,False,378742.1754439998,0,1.6916639563954377e-05
100013,2024,4,,False,373629.10769400024,0,1.7368892989212968e-05
100013,2024,5,,False,388312.2965754997,0,9.86834835971805e-06
100013,2024,6,sales_decline,True,356599.6074430003,1,0.9990788348740783
100013,2024,7,,False,359614.11484799953,0,1.2870280426572272e-05
100013,2024,8,,False,346101.18644750083,0,0.0005510869272956135
100013,2024,9,,False,346706.02749250014,0,1.3820888663413686e-05
100013,2024,10,,False,363411.6096170006,0,1.4212140069457816e-05
100013,2024,11,sales_decline,True,343746.7679035,1,0.8936472492476836
100013,2024,12,,False,359946.11508450017,0,1.2991103414271644e-05
100014,2024,1,,False,179806.29759849972,0,0.00011504784254389438
100014,2024,2,low_cash_flow,True,179563.71499799992,0,0.00036365239659235125
100014,2024,3,low_cash_flow,True,197124.31456649964,0,0.0002949523459045851
100014,2024,4,,False,196410.96507949982,0,0.00020240201624000407
100014,2024,5,low_cash_flow,True,201404.9582485003,0,0.00018273085189811198
100014,2024,6,low_cash_flow; sales_decline,True,191123.87554549973,1,0.7026702404362972
100014,2024,7,low_cash_flow,True,191166.36968749945,0,0.00023566907925464295
100014,2024,8,high_labor_cost; low_cash_flow,True,201101.05362349993,0,0.0001990199631960118
100014,2024,9,low_cash_flow; sales_decline,True,186656.14329799995,1,0.9995917466475287
100014,2024,10,,False,216041.11512399983,0,0.00024796991851033974
100014,2024,11,low_cash_flow; sales_decline,True,183280.4462690003,1,0.9999785115824298
100014,2024,12,,False,200129.57915099952,0,0.0002662887422462793
100015,2024,1,,False,265978.19556700054,0,7.527962655334197e-05
100015,2024,2,,False,274018.2776369996,0,0.00015731478281927263
100015,2024,3,,False,291171.58231449977,0,6.51924862927209e-05
100015,2024,4,sales_decline,True,271531.85551749973,1,0.9982736711087772
100015,2024,5,,False,267883.70597800077,0,6.51924862927209e-05
100015,2024,6,sales_decline,True,258976.34960699937,1,0.9868268041674396
100015,2024,7,,False,276011.31028450053,0,7.981256512064946e-05
100015,2024,8,,False,271746.9395039994,0,0.00015590484550934033
100015,2024,9,sales_decline,True,260045.49921549938,1,0.9320907157707637
100015,2024,10,,False,304763.86731099966,0,7.981256512064946e-05
100015,2024,11,sales_decline,True,268731.9562684997,1,0.999253677055382
100016,2024,1,,False,257348.53100100014,0,7.668559834830304e-05
100016,2024,2,,False,250280.47447350048,0,0.00022416093153161657
100016,2024,3,,False,288910.2968634997,0,9.084719885802229e-05
100016,2024,4,sales_decline,True,251113.57901499944,1,0.9998256087138386
100016,2024,5,,False,260868.83079350018,0,8.859291140422448e-05
100016,2024,6,,False,254239.83022200025,0,0.00021731534553957557
100016,2024,7,,False,272656.9626329994,0,7.91427859237726e-05
100016,2024,8,,False,261093.77124650046,0,0.009039336282813705
100016,2024,9,sales_decline,True,240695.17421050012,1,0.999782217032048
100016,2024,10,,False,268912.7285180003,0,9.925368899103808e-05
100016,2024,11,sales_decline,True,253471.8883510001,1,0.9876222223201028
100016,2024,12,,False,265386.2459834992,0,8.711084855609611e-05
100017,2024,1,,False,569713.3325909987,0,6.686664726402013e-05
100017,2024,2,,False,559047.5400575004,0,2.0454248827100896e-05
100017,2024,3,,False,630624.7942345011,0,1.7073410579875114e-06
100017,2024,4,sales_decline,True,568878.4120959998,1,0.9854216982094403
100017,2024,5,,False,582601.7488564994,0,1.8207402694049619e-06
100017,2024,6,,False,577449.3179939984,0,4.519085741685463e-06
100017,2024,7,,False,593343.3327835012,0,1.4337821741131001e-06
100017,2024,8,,False,620580.5873944992,0,1.3918303901516008e-06
100017,2024,9,sales_decline,True,581982.5719489981,1,0.9820634823761559
100017,2024,10,,False,601443.3550069989,0,1.4337821741131001e-06
100017,2024,11,sales_decline,True,557392.8280989986,1,0.9828669571867957
100017,2024,12,,False,599151.9867609992,0,1.652443042037722e-06
100018,2024,1,low_cash_flow,True,170321.4694849999,0,0.0001283083089007881
100018,2024,2,,False,177338.84944549997,0,0.00035100511092690833
100018,2024,3,,False,201833.73188249953,0,0.0002600460705248952
100018,2024,4,,False,202935.38147649978,0,0.0001714638982051439
100018,2024,5,,False,220561.69475149974,0,0.00016872025591325228
100018,2024,6,,False,213201.49788100037,0,0.0004215356174698255
100018,2024,7,,False,223021.86640849992,0,0.00011927194067405574
100018,2024,8,,False,214818.5458150004,0,0.0022099309188079435
100018,2024,9,low_cash_flow; sales_decline,True,192863.1207119998,1,0.9999689185109655
100018,2024,10,,False,219764.884959,0,0.00020450189528026976
100018,2024,11,sales_decline,True,205066.7298365,1,0.9986436317303706
100018,2024,12,sales_decline,True,191954.84678699955,1,0.9950555577052669
100019,2024,1,,False,318306.2522830005,0,7.413730349896393e-05
100019,2024,2,sales_decline,True,291265.3081920008,1,0.9995416022392719
100019,2024,3,,False,386061.94462350046,0,5.539879828242273e-05
100019,2024,4,sales_decline,True,353234.34716149955,1,0.998667793728368
100019,2024,5,,False,369043.86636150023,0,1.4318637712002428e-05
100019,2024,6,,False,437034.66027850023,0,1.1825794307774264e-05
100019,2024,7,,False,474557.82763949974,0,3.8128569662654384e-06
100019,2024,8,sales_decline,True,430777.0564539996,1,0.9971998205989672
100019,2024,9,sales_decline,True,365771.0085239995,1,0.9986129032241904
100019,2024,10,,False,395523.04384749895,0,1.0744010386264293e-05
100019,2024,11,sales_decline,True,358493.65416700096,1,0.9986881065087128
100019,2024,12,,False,403257.83523950016,0,1.4383353743658263e-05
100020,2024,12,,False,581586.9244354995,0,6.686664726402013e-05
100021,2024,1,high_labor_cost; low_cash_flow,True,311019.1583875008,0,6.717672152871717e-05
100021,2024,2,sales_decline,True,293891.2441329994,1,0.9616261550941565
100021,2024,3,,False,310663.89260749955,0,5.01974434167633e-05
100021,2024,4,high_labor_cost,True,307538.6266524993,0,3.009348083966093e-05
100021,2024,5,,False,345706.2653054993,0,3.009348083966093e-05
100021,2024,6,sales_decline,True,320725.6873840006,1,0.9991166586968221
100021,2024,7,,False,329241.2494490006,0,2.6656589448767107e-05
100021,2024,8,,False,339933.11291549914,0,2.0326925899652167e-05
100021,2024,9,high_labor_cost,True,325570.36038950016,0,0.004140203587576175
100021,2024,10,high_labor_cost; low_cash_flow,True,315426.7793540009,0,0.0003745393607281403
100021,2024,11,high_labor_cost; low_cash_flow; sales_decline,True,279766.0479249994,1,0.9995875030821597
100022,2024,1,low_cash_flow,True,117788.8281140001,0,0.00018438748820799955
100022,2024,2,low_cash_flow,True,129035.92897350002,0,0.0010226080426533135
100022,2024,3,,False,143301.34456450024,0,0.00083304423686744
100022,2024,4,,False,143592.95050599976,0,0.0007708124976907144
100022,2024,5,low_cash_flow,True,145667.3227635001,0,0.0007708124976907144
100022,2024,6,low_cash_flow; sales_decline,True,137499.2615504999,1,0.8154680778577593
100022,2024,7,low_cash_flow,True,146173.0233670003,0,0.0007708124976907144
100022,2024,8,low_cash_flow,True,146848.72551649998,0,0.0007926162127247561
100022,2024,9,low_cash_flow; sales_decline,True,135738.93007949973,1,0.9998545137252309
100022,2024,10,,False,139379.56102350037,0,0.0009987452772460853
100022,2024,11,low_cash_flow,True,132530.34989550014,0,0.11773432372858078
100022,2024,12,,False,145469.46352700025,0,0.00083304423686744
100023,2024,9,,False,254423.9619283079,0,7.652835683445087e-05
100023,2024,10,high_labor_cost; low_cash_flow,True,194873.49920450014,0,9.174030720517792e-05
100023,2024,11,low_cash_flow,True,201066.87130549998,0,0.00019382822264916774
100023,2024,12,low_cash_flow,True,210891.8570335,0,0.00017311695948167666
100024,2024,1,,False,293379.1228820009,0,8.240810313306767e-05
100024,2024,2,,False,300877.55193349987,0,5.935138650385984e-05
100024,2024,3,,False,344189.86070799915,0,3.528968129542088e-05
100024,2024,4,,False,357902.4977544998,0,1.5489215781132908e-05
100024,2024,5,,False,372491.80633249925,0,1.3850465175137386e-05
100024,2024,6,,False,360520.30976899975,0,0.00034956405255944737
100024,2024,7,,False,357327.27610499994,0,1.050991387123318e-05
100024,2024,8,,False,342268.76207300037,0,0.012691117161174239
100024,2024,9,,False,340831.3258325007,0,1.9844417652706224e-05
100024,2024,10,,False,385945.9676510006,0,1.7348935746431852e-05
100024,2024,11,sales_decline,True,331257.6895994998,1,0.9993646913700139
100024,2024,12,,False,334213.5509770004,0,2.221354409073761e-05
100025,2024,1,,False,189436.44658749987,0,9.02188080568445e-05
100025,2024,2,,False,198618.90224000032,0,0.00021380049843671748
100025,2024,3,,False,223307.11017600025,0,0.00016373850088822258
100025,2024,4,,False,214905.67152899993,0,0.002618988270058379
100025,2024,5,,False,224068.0761414999,0,0.00012723252566895253
100025,2024,6,sales_decline,True,203000.17255600006,1,0.9999579703258981
100025,2024,7,,False,204215.63241750005,0,0.0001714638982051439
100025,2024,8,,False,208735.3561615003,0,0.00017151870334935132
100025,2024,9,sales_decline,True,183087.38790450018,1,0.9999826054143355
100025,2024,10,,False,242165.03937249948,0,0.000249709752161842
100025,2024,11,sales_decline,True,201606.65821399994,1,0.9999662623244602
100025,2024,12,,False,208699.16580950032,0,0.00017151870334935132
100026,2024,9,high_labor_cost; low_controllable_profit; low_cash_flow,True,103517.57217149994,0,0.00018438748820799955
100026,2024,10,,False,286459.2009265002,0,0.00019277421868520278
100026,2024,11,sales_decline,True,198762.0480079997,1,0.9998752615274532
100026,2024,12,sales_decline,True,186719.7487790006,1,0.9978682459854517
100027,2024,12,high_labor_cost; low_controllable_profit; low_cash_flow,True,84422.82141250018,0,0.00018438748820799955
100028,2024,1,,False,220361.13032100067,0,7.852280813254651e-05
100028,2024,2,,False,228289.92773649964,0,0.00012125032220294501
100028,2024,3,,False,247975.3631854994,0,0.00012329508918788485
100028,2024,4,,False,240710.40342099936,0,0.00032576215455457585
100028,2024,5,,False,236395.57322350016,0,0.00018588503609955265
100028,2024,6,low_cash_flow; sales_decline,True,220585.60732599988,1,0.9990664230928509
100028,2024,7,,False,225457.87504100014,0,0.00013054823612603281
100028,2024,8,,False,233175.4834204996,0,0.00012441015438547834
100028,2024,9,,False,231354.35183999955,0,0.00010859474817708312
100028,2024,10,,False,245179.3922490003,0,0.00010180015831819172
100028,2024,11,sales_decline,True,213141.8750340003,1,0.9999538983625211
100028,2024,12,low_cash_flow,True,218578.44339899987,0,0.000124631818563404
100029,2024,1,,False,287089.0024169998,0,7.13497579451915e-05
100029,2024,2,,False,286121.7193209999,0,6.093705814202955e-05
100029,2024,3,,False,310844.7775514998,0,5.7023946438474093e-05
100029,2024,4,sales_decline,True,293881.60059499997,1,0.933346042825251
100029,2024,5,,False,300978.3956504995,0,5.857936261592126e-05
100029,2024,6,sales_decline,True,281107.26602649945,1,0.9986770890933457
100029,2024,7,,False,282083.99642250064,0,6.664823906927507e-05
100029,2024,8,,False,295645.2760234995,0,6.027833384691517e-05
100029,2024,9,,False,286465.68001349946,0,0.0005978841546232509
100029,2024,10,,False,306377.5921945003,0,5.478242257270976e-05
100029,2024,11,,False,297409.1184099993,0,0.0005053801593428201
100029,2024,12,,False,325439.52155799966,0,4.6809321197459735e-05
100030,2024,12,high_labor_cost; low_cash_flow,True,128867.21322199996,0,0.00020075231779328147
100031,2024,11,,False,239997.39212642887,0,7.654920249068183e-05
100031,2024,12,high_labor_cost; low_controllable_profit; low_cash_flow,True,79871.98782549982,0,0.00018438748820799955
100032,2024,11,high_labor_cost; low_controllable_profit; low_cash_flow,True,250855.13253899946,0,7.697915913937444e-05
100033,2024,12,high_labor_cost; low_controllable_profit; low_cash_flow,True,106501.25781199995,0,0.00018411419135911178
100034,2024,1,,False,261076.45877700078,0,7.874567216126113e-05
100034,2024,2,,False,270658.36925399926,0,7.874567216126113e-05
100034,2024,3,,False,300659.04885400034,0,6.943172841868532e-05
100034,2024,4,,False,285856.3804209998,0,0.2595862224954001
100034,2024,5,,False,300565.16436999984,0,6.064730139103252e-05
100034,2024,6,,False,290853.90958600084,0,0.0008192032090775891
100034,2024,7,,False,300181.05982049956,0,5.788228942994517e-05
100034,2024,8,,False,320047.31344300025,0,4.062556659369174e-05
100034,2024,9,sales_decline,True,290644.0397629996,1,0.9995741528016545
100034,2024,10,,False,305748.721667001,0,5.788228942994517e-05
100034,2024,11,sales_decline,True,267035.3680349994,1,0.9997277103903269
100034,2024,12,,False,274462.46004299977,0,7.746076425379428e-05
100035,2024,1,high_labor_cost; low_cash_flow,True,185705.2249699996,0,9.58143092926499e-05
100035,2024,2,high_labor_cost; low_cash_flow,True,185403.33673100013,0,0.0003200064480625626
100035,2024,3,low_cash_flow,True,203868.80783399995,0,0.0002641802152329373
100035,2024,4,low_cash_flow,True,198754.30818599998,0,0.0003825541389648035
100035,2024,5,,False,211424.19630799946,0,0.0001787347038352397
100035,2024,6,low_cash_flow; sales_decline,True,199793.19965749996,1,0.9487013354934339
100035,2024,7,low_cash_flow,True,193312.2167164999,0,0.0008469057428687903
100035,2024,8,low_cash_flow,True,200642.7398969999,0,0.00021276542437925622
100035,2024,9,low_cash_flow,True,202439.0614030001,0,0.00017396493506935073
100035,2024,10,low_cash_flow,True,208496.84802250014,0,0.00017593208613190015
100035,2024,11,low_cash_flow; sales_decline,True,187759.19131750046,1,0.999971728894286
100035,2024,12,low_cash_flow,True,201019.38008700009,0,0.00020374888193564478
100036,2024,1,,False,263985.7515355004,0,7.000514245652764e-05
100036,2024,2,,False,272866.52769199974,0,7.195357515457106e-05
100036,2024,3,,False,286633.3396015,0,7.038027011003464e-05
100036,2024,4,,False,287774.3313540004,0,5.973374493648296e-05
100036,2024,5,,False,301293.81406350055,0,5.96497327066163e-05
100036,2024,6,,False,295722.6663400002,0,0.00010121505944439808
100036,2024,7,,False,307808.0107640006,0,5.300371942580357e-05
100036,2024,8,,False,334781.0118634996,0,3.1346124001900234e-05
100036,2024,9,sales_decline,True,307853.03890449926,1,0.9994996131240691
100036,2024,10,,False,328489.97298700124,0,3.2002074186542085e-05
100036,2024,11,sales_decline,True,292772.4408094994,1,0.9996098452440668
100036,2024,12,,False,295389.01707499917,0,5.3862791033074466e-05
100037,2024,1,,False,280976.53571649914,0,7.999707079502293e-05
100037,2024,2,,False,281775.60402649944,0,6.990443179961054e-05
100037,2024,3,,False,309256.97329399915,0,6.26331173050289e-05
100037,2024,4,,False,298334.3707890006,0,0.0007905367652163147
100037,2024,5,,False,316451.31409450085,0,5.774778382141434e-05
100037,2024,6,sales_decline,True,288932.27653799957,1,0.9996544002723724
100037,2024,7,,False,341684.0096595001,0,6.584058471554778e-05
100037,2024,8,sales_decline,True,317901.491470499,1,0.9993538147302818
100037,2024,9,sales_decline,True,296772.9421840007,1,0.9988647830446614
100037,2024,10,,False,313157.63293600036,0,5.14137802553321e-05
100037,2024,11,sales_decline,True,292369.9050745007,1,0.9988308590808009
100037,2024,12,,False,317346.8843905002,0,5.551981241252361e-05
100038,2024,1,low_cash_flow,True,176317.93417400014,0,0.00011193258970856403
100038,2024,2,,False,176261.60516050007,0,0.0003613741484315161
100038,2024,3,,False,198772.3511600001,0,0.00027336037182257013
100038,2024,4,low_cash_flow,True,194447.63528750048,0,0.00035401108844009026
100038,2024,5,,False,206906.68510350067,0,0.00019503876588502556
100038,2024,6,sales_decline,True,190570.5459589997,1,0.9998185118418907
100038,2024,7,low_cash_flow,True,194189.6772799999,0,0.00023382696948635453
100038,2024,8,,False,199450.20328449964,0,0.00019503876588502556
100038,2024,9,low_cash_flow; sales_decline,True,187584.56840099994,1,0.9928715311371105
100038,2024,10,,False,206416.3640304999,0,0.0002033209841966374
100038,2024,11,low_cash_flow; sales_decline,True,176105.33411849983,1,0.9999852966592327
100038,2024,12,low_cash_flow,True,184454.03817950017,0,0.0003336493183696484
100039,2024,1,,False,196229.73777000036,0,8.597676143295945e-05
100039,2024,2,,False,207601.83709349952,0,0.00018273085189811198
100039,2024,3,,False,213808.17162699968,0,0.0001416877464260567
100039,2024,4,,False,207414.35196550057,0,0.0003355402881720908
100039,2024,5,,False,207827.69596950014,0,0.00014164247177767615
100039,2024,6,sales_decline,True,168764.55374849943,1,0.9999859188886255
100039,2024,7,,False,178084.67382899992,0,0.00035100511092690833
100039,2024,8,,False,198339.0104135004,0,0.00025747134629975477
100039,2024,9,,False,198433.45014299997,0,0.00017667974938054374
100039,2024,10,,False,200978.98163799997,0,0.00017413968931846775
100039,2024,11,,False,194539.7705904996,0,0.0008484136002834507
100039,2024,12,,False,199378.83285600023,0,0.00018810184077809096
100040,2024,11,high_labor_cost; low_controllable_profit; low_cash_flow,True,178002.9083990004,0,0.00010328781870494676
100040,2024,12,high_labor_cost; low_cash_flow,True,317120.58718750044,0,0.0002424968931470852
100041,2024,1,low_cash_flow,True,444455.53622399963,0,6.20347155784193e-05
100041,2024,2,,False,446850.5994805002,0,3.185141730554506e-06
100041,2024,3,,False,504284.9567389991,0,3.0753710843312208e-06
100041,2024,4,sales_decline,True,471401.226489,1,0.994676907487204
100041,2024,5,,False,482047.5190714999,0,2.705794208196015e-06
100041,2024,6,,False,476876.3814804998,0,5.699176962261417e-06
100041,2024,7,,False,469955.7456320008,0,7.009831451914307e-06
100041,2024,8,,False,491443.9566174999,0,2.705794208196015e-06
100041,2024,9,sales_decline,True,454348.3731090003,1,0.9941510364783971
100041,2024,10,,False,474316.1258634988,0,2.804532464539578e-06
100041,2024,11,sales_decline,True,435523.6285024999,1,0.9969034274558429
100041,2024,12,,False,484218.76075049967,0,3.0808512035237973e-06
100042,2024,1,low_cash_flow,True,124233.95047950021,0,0.00019348412699057355
100042,2024,2,low_cash_flow,True,123676.63825699998,0,0.0008135330517447817
100042,2024,3,low_cash_flow,True,148039.04120900013,0,0.0007563154955956124
100042,2024,4,,False,152344.87495450026,0,0.0006710457043776442
100042,2024,5,,False,158949.26579349962,0,0.0007192510699142876
100042,2024,6,low_cash_flow,True,157486.19699500038,0,0.000729908891148054
100042,2024,7,,False,164797.49154249963,0,0.000480186434450688
100042,2024,8,low_cash_flow; sales_decline,True,153082.33326150023,1,0.9994640009625619
100042,2024,9,low_cash_flow; sales_decline,True,140128.88373999973,1,0.9998676757717063
100042,2024,10,,False,144801.51377050046,0,0.0007429207472905114
100042,2024,11,low_cash_flow; sales_decline,True,124433.90544349984,1,0.999997809838729
100042,2024,12,,False,138742.43710549985,0,0.0007207764672657306
100043,2024,1,,False,278255.6963343833,0,0.00018438748820799955
100043,2024,2,,False,291217.87959550036,0,0.0001514907039852633
100043,2024,3,,False,321072.2865269996,0,0.00013778663993309676
100043,2024,4,,False,312505.8475719998,0,0.0018241302971660081
100043,2024,5,,False,319175.5764005007,0,7.45008674020669e-05
100043,2024,6,sales_decline,True,297548.9912855003,1,0.9974083655142685
100043,2024,7,,False,298037.851166001,0,0.0001294443820434431
100043,2024,8,,False,316938.9758599998,0,0.0001294443820434431
100043,2024,9,,False,315070.97084799974,0,7.45008674020669e-05
100043,2024,10,,False,317405.121283,0,3.092734482019008e-05
100043,2024,11,sales_decline,True,284075.4092875005,1,0.999137884714161
100043,2024,12,,False,316258.68154250074,0,6.289076086094772e-05
100044,2024,1,,False,242982.76852199977,0,7.654920249068183e-05
100044,2024,2,,False,248772.61545150052,0,9.641558398827175e-05
100044,2024,3,,False,272900.0503885005,0,9.51599738167303e-05
100044,2024,4,,False,265390.5667724994,0,0.00042614523932778665
100044,2024,5,,False,278487.77162450046,0,7.623560888532934e-05
100044,2024,6,,False,269142.3111789999,0,0.0011577269804677
100044,2024,7,,False,266386.7053084999,0,7.623560888532934e-05
100044,2024,8,,False,272451.36350750044,0,7.45686817677586e-05
100044,2024,9,sales_decline,True,257386.06980099954,1,0.9252294835209319
100044,2024,10,,False,277358.0890525001,0,8.401675607664341e-05
100044,2024,11,sales_decline,True,254767.33517000024,1,0.9997749930118974
100044,2024,12,,False,266559.1866179998,0,8.583068673273575e-05
100045,2024,1,high_labor_cost; low_cash_flow,True,260955.28018050053,0,6.923908558827535e-05
100045,2024,2,high_labor_cost; low_cash_flow; sales_decline,True,232002.15040399943,1,0.9999188431493122
100045,2024,3,high_labor_cost,True,263999.5112860004,0,9.885661182549107e-05
100045,2024,4,high_labor_cost,True,265737.0030874994,0,6.923908558827535e-05
100045,2024,5,,False,288999.68936600076,0,7.235772124639651e-05
100045,2024,6,high_labor_cost,True,283074.4698975003,0,0.0001441733045144868
100045,2024,7,high_labor_cost; low_cash_flow,True,280971.12951150065,0,6.027022612099111e-05
100045,2024,8,high_labor_cost; low_cash_flow,True,275993.50944249926,0,0.00012578735917863462
100045,2024,9,sales_decline,True,256535.27293599996,1,0.9987199939742953
100045,2024,10,high_labor_cost; low_cash_flow,True,244373.66119350065,0,0.1659760512546478
